YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201905,136299,817967,1,.88,"NW","PEE WEE",38.96,-81.49,3857600,8129400
201905,136299,817968,1,1.07,"E","ROCKPORT",39.07,-81.55,394200,8133000
201905,136299,817969,1,.69,"S","WELLINGTON",38.82,-81.33,3849200,8119800
201905,136299,817970,1,.54,"W","PALESTINE",39.03,-81.41,391800,8124600
201905,136299,817971,1,.54,"W","SPENCER",38.8,-81.36,3848000,8121600
201905,136299,817972,1,1.48,"NNW","WELCH GLADE",38.42,-80.58,3825200,8034800
201905,136299,817973,1,.69,"N","BARRS",38.83,-81.38,3849800,8122800
201905,136299,817974,1,.69,"S","LOONEYVILLE",38.66,-81.3,3839600,8118000
201905,136299,817975,1,.54,"E","QUINLAND",38.02,-81.77,381200,8146200
201905,136299,817976,1,.54,"E","YANTUS",37.97,-82.04,3758200,822400
201905,136299,817977,1,0,"N","EAST WILLIAMSON",37.67,-82.27,3740200,8216200
201905,136299,817978,1,0,"N","STIRRAT",37.73,-82,3743800,8200
201905,136299,817980,1,.69,"S","GILBERT",37.61,-81.87,3736600,8152200
201905,136299,817981,1,.88,"SW","GLENFORK",37.69,-81.54,3741400,8132400
201905,136299,817982,1,0,"N","GARLAND",37.4,-81.78,3724000,8146800
201905,136299,817983,1,.55,"E","BESOCO",37.62,-81.22,3737200,8113200
201905,136299,817984,1,0,"N","BRADSHAW",37.35,-81.8,3721000,8148000
201905,136299,817985,1,.55,"W","ABNEY",37.68,-81.21,3740800,8112600
201905,136299,817987,1,1.29,"WNW","CROW",37.76,-81.1,3745600,816000
201905,136299,817991,1,1.48,"W","WINDY",39.0284,-81.5575,391704,8133450
201905,136300,817951,1,.69,"S","SKEETROCK",37.22,-82.42,3713200,8225200
201905,136300,817952,1,.55,"E","HURLEY",37.42,-82.02,3725200,821200
201905,136300,817953,1,.88,"NE","WHITEWOOD",37.24,-81.86,3714400,8151600
201905,136315,818078,1,0,"N","CHARLESTOWN",38.45,-85.67,3827000,8540200
201905,136316,818079,1,.84,"SE","IRELAND",38.4114,-86.989,3824684,8659340
201905,136316,818079,2,.44,"SE","IRELAND",38.4147,-86.9953,3824882,8659718
201905,136316,818079,3,.6,"SSE","IRELAND",38.4119,-86.9961,3824714,8659766
201905,136316,818079,4,.87,"SE","IRELAND",38.4108,-86.9892,3824648,8659352
201905,136317,818080,1,2.74,"E","HARTFORD",37.45,-86.87,3727000,8652200
201905,136317,818081,1,0,"N","EKRON",37.93,-86.18,3755800,8610800
201905,136317,818082,1,1.48,"SSE","VALLEY STATION",38.1,-85.86,386000,8551600
201905,136317,818083,1,.54,"W","WEST BUECHEL",38.18,-85.66,3810800,8539600
201905,136317,818084,1,.34,"E","STRATHMOOR MANOR",38.2004,-85.6138,3812024,8536828
201905,136317,818085,1,.26,"NE","BEAVER DAM",37.4022,-86.8761,3724132,8652566
201905,136317,818086,1,.69,"N","HAYNESVILLE",37.69,-86.77,3741400,8646200
201905,136318,818087,1,1.28,"WNW","GOSHEN",38.41,-85.59,3824600,8535400
201905,136318,818088,1,.88,"SW","PEWEE VLY",38.31,-85.49,3818600,8529400
201905,136319,818089,1,1.1,"W","ANDERSON",37.02,-86.8,371200,8648000
201905,136319,818090,1,.55,"E","DAVIS XRDS",37.05,-86.74,373000,8644400
201905,136319,818091,1,1.1,"W","RICHELIEU",37,-86.7,3700,8642000
201905,136319,818092,1,.88,"SW","RICH POND",36.89,-86.51,3653400,8630600
201905,136319,818094,1,1.44,"NE","SHIVELY",38.1971,-85.8047,3811826,8548282
201905,136319,818095,1,1.26,"ESE","SHIVELY",38.1746,-85.7978,3810476,8547868
201905,136319,818096,1,1.49,"NNW","BONEYVILLE",37.5211,-84.7054,3731266,8442324
201905,136319,818097,1,1.49,"SSW","MC KINNEY",37.43,-84.78,3725800,8446800
201905,136319,818098,1,.49,"ESE","CRESTON",37.2682,-85.0414,3716092,852484
201905,136319,818100,1,2.58,"W","AGNES",37.0473,-87.0666,372838,873996
201905,136319,818100,2,2.3,"W","AGNES",37.0484,-87.0617,372904,873702
201905,136320,818101,1,.88,"NW","NORTH PLEASUREVILLE",38.38,-85.11,3822800,856600
201905,136328,818182,1,.87,"SE","ATHENS OHIO UNIV ARP",39.21,-82.22,3912600,8213200
201905,136328,818183,1,.69,"N","SOMERSET",39.81,-82.3,3948600,8218000
201905,136328,818184,1,1.66,"NNE","PYRO",38.9408,-82.5046,3856448,8230276
201905,136328,818184,2,4.45,"ENE","PYRO",38.9557,-82.4511,3857342,8227066
201905,136328,818184,3,1.36,"WNW","CHAPMANS",39.0849,-82.6247,395094,8237482
201905,136328,818184,4,2.93,"WSW","JACKSON",39.0417,-82.6836,392502,8241016
201905,136328,818187,1,1.27,"E","RUTLAND",39.0536,-82.1067,393216,826402
201905,136328,818187,2,2.02,"N","POMEROY",39.0588,-82.0367,393528,822202
201905,136328,818187,3,.19,"N","POMEROY",39.0328,-82.0304,391968,821824
201905,136328,818187,4,1.71,"WNW","BRADBURY",39.0291,-82.0996,391746,825976
201905,136328,818188,1,2.28,"N","ENO",39.0029,-82.2332,39174,8213992
201905,136328,818188,2,1.83,"NW","HOBSON",38.997,-82.106,3859820,826360
201905,136328,818188,3,2.01,"SW","CHESHIRE",38.9264,-82.1218,3855584,827308
201905,136328,818188,4,2.07,"ENE","BLOWELL",38.9333,-82.2455,3855998,8214730
201905,136328,818189,1,1.29,"SSW","NEW ENGLAND",39.3131,-81.9601,3918786,8157606
201905,136328,818189,2,2.89,"W","GUYSVILLE",39.2878,-81.9731,3917268,8158386
201905,136328,818189,3,1.43,"SSE","GUYSVILLE",39.2612,-81.9088,3915672,8154528
201905,136328,818189,4,1.93,"S","KILVERT",39.3223,-81.8747,3919338,8152482
201905,136328,818191,1,1.08,"NW","BARTLETT",39.4307,-81.8347,3925842,8150082
201905,136328,818191,2,1.54,"S","PATTEN MILLS",39.4277,-81.7774,3925662,8146644
201905,136328,818191,3,1.29,"E","CUTLER",39.3489,-81.7559,3920934,8145354
201905,136328,818191,4,2.21,"W","CUTLER",39.3522,-81.8212,3921132,8149272
201905,136328,818193,1,.97,"SSE","CREOLA",39.3066,-82.4648,3918396,8227888
201905,136328,818193,2,3.72,"SE","HOPE",39.2899,-82.3035,3917394,8218210
201905,136328,818193,3,2.15,"SW","BOLINS MILLS",39.2105,-82.3114,3912630,8218684
201905,136328,818193,4,1.09,"N","DUNDAS",39.2156,-82.4767,3912936,8228602
201905,136328,818194,1,.97,"SSE","CREOLA",39.3066,-82.4648,3918396,8227888
201905,136328,818194,2,3.72,"SE","HOPE",39.2899,-82.3035,3917394,8218210
201905,136328,818194,3,2.15,"SW","BOLINS MILLS",39.2105,-82.3114,3912630,8218684
201905,136328,818194,4,1.09,"N","DUNDAS",39.2156,-82.4767,3912936,8228602
201905,136332,818198,1,.69,"N","ELEANOR",38.54,-81.93,3832400,8155800
201905,136332,818199,1,1.29,"WNW","ELK",38.36,-81.69,3821600,8141400
201905,136332,818200,1,.69,"N","CREED",38.41,-81.55,3824600,8133000
201905,136332,818205,1,0,"N","CREED",38.4,-81.55,3824000,8133000
201905,136332,818206,1,.41,"NE","WEST COLUMBIA",38.9847,-82.0655,3859082,823930
201905,136332,818206,2,.62,"E","WEST COLUMBIA",38.9786,-82.0587,3858716,823522
201905,136332,818206,3,.47,"SSW","CLIFTON",38.9939,-82.0338,3859634,822028
201905,136332,818206,4,.91,"W","CLIFTON",38.998,-82.0468,3859880,822808
201905,136332,818208,1,2.5,"SW","MARLAING ADDITION",38.3995,-81.888,3823970,8153280
201905,136332,818208,2,.92,"NW","ROCKY FORK",38.461,-81.7294,3827660,8143764
201905,136332,818208,3,.7,"NE","GUTHRIE",38.407,-81.6607,3824420,8139642
201905,136332,818208,4,.51,"S","SPRING HILL",38.3427,-81.7313,3820562,8143878
201905,136332,818208,5,3,"W","TORNADO",38.3291,-81.9053,3819746,8154318
201905,136332,818224,1,3.28,"WNW","SISSONVILLE",38.5517,-81.684,3833102,8141040
201905,136332,818224,2,1.04,"NNW","POCATALICO",38.4937,-81.6779,3829622,8140674
201905,136332,818224,3,1.27,"W","LEGG",38.4805,-81.6234,3828830,8137404
201905,136332,818224,4,.14,"W","RUTLEDGE",38.3702,-81.5526,3822212,8133156
201905,136332,818224,5,1.22,"E","JARRETTS FORD",38.4301,-81.4575,3825806,8127450
201905,136332,818224,6,2.54,"WSW","BLUNDON",38.5423,-81.566,3832538,8133960
201905,136336,818289,1,2.4,"SSE","EDGEWATER",28.95,-80.88,2857000,8052800
201905,136337,818290,1,.92,"SE","GLENCOE",29.01,-80.97,29600,8058200
201905,136337,818291,1,1.51,"NNW","HUCOMER",28.95,-80.88,2857000,8052800
201905,136946,821778,1,.53,"E","STEUBENVILLE PIER AR",40.35,-80.69,4021000,8041400
201905,136946,821780,1,1.58,"W","STEUBENVILLE",40.37,-80.65,4022200,8039000
201905,136947,821787,1,.87,"NE","CHESTNUT RIDGE CAMP",39.69,-79.77,3941400,7946200
201905,136947,821806,1,.51,"NE","CHESTNUT RIDGE CAMP",39.6852,-79.7731,3941112,7946386
201905,136949,821816,1,.39,"S","OHIOPYLE",39.8645,-79.4989,3951870,7929934
201905,136949,821818,1,.33,"ESE","OHIOPYLE",39.8681,-79.4943,3952086,7929658
201905,136951,821833,1,.69,"N","GASTON JCT",39.48,-80.15,3928800,809000
201905,136951,821834,1,.69,"N","KATY",39.51,-80.22,3930600,8013200
201905,136951,827314,1,.87,"NE","EVANSVILLE",39.34,-79.86,3920400,7951600
201905,136952,824253,1,.69,"N","TACOMA",40.01,-81.15,40600,819000
201905,136952,824255,1,.87,"SE","BARNESVILLE",39.99,-81.17,3959400,8110200
201905,136952,824256,1,0,"N","TACOMA",40,-81.15,4000,819000
201905,136952,824257,1,.69,"S","BELMONT",40.02,-81.03,401200,811800
201905,136952,824258,1,1.73,"WSW","CRAIG",40.02,-81.55,401200,8133000
201905,136952,824259,1,1.48,"NNE","CAMBRIDGE",40.05,-81.59,403000,8135400
201905,136952,824260,1,1.58,"W","NEWPORT",40.35,-81.36,4021000,8121600
201905,136952,824262,1,2.33,"NNE","UNIONTOWN",40.16,-80.98,409600,8058800
201905,136952,824263,1,1.26,"WNW","OLD WASHINGTON",40.04,-81.45,402400,8127000
201905,136952,824264,1,.69,"N","PORT WASHINGTON",40.34,-81.52,4020400,8131200
201905,136952,824266,1,.53,"E","UNIONTOWN",40.13,-80.99,407800,8059400
201905,136952,824267,1,.87,"NW","CARROLLTON",40.58,-81.09,4034800,815400
201905,136952,824267,2,.43,"NNE","CARROLLTON",40.5754,-81.0758,4034524,814548
201905,136960,821913,1,2.68,"ESE","CAIRO",36.9798,-89.1385,3658788,898310
201905,136960,821913,2,1.8,"SSE","CAIRO",36.9759,-89.1675,3658554,8910050
201905,136960,821913,3,.8,"WSW","URBANDALE",37.0456,-89.1934,372736,8911604
201905,136960,821913,4,.2,"N","URBANDALE",37.0529,-89.18,373174,8910800
201905,136960,821915,1,0,"N","MOUND CITY",37.08,-89.17,374800,8910200
201905,136960,821915,2,.7,"ESE","MOUND CITY",37.0761,-89.1583,374566,899498
201905,136960,821915,3,2.5,"SSE","NEW GRAND CHAIN",37.2166,-89.0026,3712996,89156
201905,136960,821915,4,.9,"SSE","NEW GRAND CHAIN",37.238,-89.0137,3714280,89822
201905,136960,821915,5,.7,"WSW","OLMSTED",37.1761,-89.0918,3710566,895508
201905,136960,821920,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201905,136960,821920,2,2.39,"SW","SHAWNEETOWN",37.6732,-88.1576,3740392,889456
201905,136960,821920,3,1.96,"SSW","SHAWNEETOWN",37.6749,-88.1467,3740494,888802
201905,136960,821920,4,.27,"SE","SHAWNEETOWN",37.697,-88.1268,3741820,887608
201905,136960,821921,1,0,"N","THEBES",37.22,-89.47,3713200,8928200
201905,136960,821921,2,.8,"SSW","FAYVILLE",37.1593,-89.4356,379558,8926136
201905,136960,821921,3,1.3,"W","MILLER CITY",37.12,-89.3936,377200,8923616
201905,136960,821921,4,.8,"NNE","MILLER CITY",37.1307,-89.3644,377842,8921864
201905,136960,821921,5,.7,"N","THEBES JCT",37.2101,-89.45,3712606,8927000
201905,136960,821927,1,0,"N","MT CARBON",37.75,-89.33,3745000,8919800
201905,136960,821927,2,2.2,"W","MT CARBON",37.75,-89.3703,3745000,8922218
201905,136960,821927,3,2,"WNW","MT CARBON",37.7611,-89.3638,3745666,8921828
201905,136960,821927,4,.5,"NW","MT CARBON",37.7551,-89.3365,3745306,8920190
201905,136960,821932,1,0,"N","PLUMFIELD",37.88,-89,3752800,8900
201905,136960,821932,2,2.1,"E","REND CITY",38.03,-88.9414,381800,8856484
201905,136960,821932,3,0,"E","REND CITY",38.03,-88.98,381800,8858800
201905,136960,821932,4,1.5,"S","URBAIN",37.9483,-89.03,3756898,891800
201905,136960,821932,5,2.3,"E","ROYALTON",37.87,-89.0778,3752200,894668
201905,136960,821932,6,2.6,"S","ZEIGLER",37.8624,-89.05,3751744,893000
201905,136960,821934,1,0,"N","MT CARMEL",38.42,-87.77,3825200,8746200
201905,136960,821934,2,1.5,"E","MT CARMEL",38.42,-87.7423,3825200,8744538
201905,136960,821934,3,2.3,"SSE","PATTON",38.4493,-87.7337,3826958,8744022
201905,136960,821934,4,1.8,"SSW","PATTON",38.4559,-87.7627,3827354,8745762
201905,136960,821937,1,1.5,"SSE","CARMI MUNI ARPT",38.0799,-88.1394,384794,888364
201905,136960,821937,2,2.8,"SSE","CARMI",38.0426,-88.1503,382556,889018
201905,136960,821937,3,2.7,"E","BROWNSVILLE",38.03,-88.2004,381800,8812024
201905,136960,821937,4,2,"SE","TRUMBULL",38.0595,-88.204,383570,8812240
201905,136960,821937,5,.4,"SE","CARMI",38.0759,-88.1648,384554,889888
201905,136960,821941,1,0,"N","MAUNIE",38.03,-88.05,381800,883000
201905,136960,821941,2,2.2,"WNW","MAUNIE",38.0422,-88.0874,382532,885244
201905,136960,821941,3,1.1,"WNW","PHILLIPSTOWN",38.1561,-88.0387,389366,882322
201905,136960,821941,4,4,"E","PHILLIPSTOWN",38.15,-87.9464,389000,8756784
201905,136960,821966,1,0,"N","WARE",37.45,-89.4,3727000,8924000
201905,136960,821966,2,.56,"ENE","REYNOLDSVILLE",37.3743,-89.3914,3722458,8923484
201905,136960,821966,3,1.25,"WNW","REYNOLDSVILLE",37.3784,-89.4201,3722704,8925206
201905,136960,821966,4,3.03,"SSW","WOLF LAKE",37.4625,-89.4586,3727750,8927516
201905,136960,821966,5,2.41,"SW","LARUE",37.5096,-89.4858,3730576,8929148
201905,136960,821966,6,1.26,"WNW","WOLF LAKE",37.5087,-89.4503,3730522,8927018
201905,136960,821968,1,0,"N","GRAND TOWER",37.63,-89.5,3737800,8930000
201905,136960,821968,2,.42,"WSW","GRAND TOWER",37.6276,-89.507,3737656,8930420
201905,136960,821968,3,2.71,"SE","NEUNERT",37.6909,-89.5169,3741454,8931014
201905,136960,821968,4,1,"S","GORHAM",37.7057,-89.4775,3742342,8928650
201905,136967,821942,1,0,"N","EAST MT CARMEL",38.4,-87.73,3824000,8743800
201905,136967,821942,2,1,"ESE","CRAWLEYVILLE",38.2745,-87.813,3816470,8748780
201905,136967,821942,3,.5,"NNW","CRAWLEYVILLE",38.2867,-87.8335,3817202,8750010
201905,136967,821942,4,2,"W","SKELTON",38.35,-87.8169,3821000,8749014
201905,136967,821942,5,1,"W","EAST MT CARMEL",38.4,-87.7485,3824000,8744910
201905,137204,823563,7,2.26,"E","HAWKINS",32.5755,-95.1816,3234530,9510896
201905,137204,823563,8,.54,"WSW","CROW",32.6157,-95.3277,3236942,9519662
201905,137204,823652,1,6.67,"NNE","GARDEN VLY",32.6056,-95.4772,3236336,9528632
201905,137204,823652,2,5.49,"N","LINDALE",32.5993,-95.3941,3235958,9523646
201905,137204,823652,3,5.87,"NW","RED SPGS",32.5964,-95.3329,3235784,9519974
201905,137204,823652,4,3.5,"NNW","RED SPGS",32.5779,-95.2893,3234674,9517358
201905,137204,823652,5,2.08,"N","WINONA",32.5301,-95.1689,3231806,9510134
201905,137204,823652,6,1.68,"N","WINONA",32.5243,-95.1698,3231458,9510188
201905,137204,823652,7,4.43,"NNE","LINDALE",32.5797,-95.3722,3234782,9522332
201905,137204,823652,8,4.79,"NNW","LINDALE",32.5843,-95.4307,3235058,9525842
201905,137204,823654,1,.96,"NE","GLADEWATER MUNI ARPT",32.5291,-94.9574,3231746,9457444
201905,137204,823654,2,.56,"ENE","GLADEWATER MUNI ARPT",32.5242,-94.9619,3231452,9457714
201905,137204,823654,3,1.04,"W","SWAMP CITY",32.4828,-94.9376,3228968,9456256
201905,137204,823654,4,1.34,"E","LIBERTY CITY",32.4501,-94.907,3227006,9454420
201905,137204,823654,5,3.41,"N","(GGG)GREGG CO ARPT L",32.4292,-94.7151,3225752,9442906
201905,137204,823654,6,3.51,"SSE","LONGVIEW",32.4309,-94.7146,3225854,9442876
201905,137204,823654,7,1.43,"NW","BODIE",32.4842,-94.7979,3229052,9447874
201905,137222,823655,1,.3,"W","COOPER RD",32.5301,-93.8051,3231806,9348306
201905,137222,823655,2,.81,"WNW","SHREVEPORT DOWNTOWN",32.5328,-93.7636,3231968,9345816
201905,137222,823655,3,1.7,"NNE","SHREVEPORT",32.5027,-93.7389,3230162,9344334
201905,137222,823655,4,2.34,"SE","SHREVEPORT DOWNTOWN",32.5058,-93.722,3230348,9343320
201905,137222,823655,5,2.52,"NE","SHREVEPORT",32.501,-93.7147,3230060,9342882
201905,137222,823655,6,1.53,"NNE","SHREVEPORT",32.5006,-93.7401,3230036,9344406
201905,137222,823655,7,.75,"SSW","COOPER RD",32.5195,-93.8034,3231170,9348204
201905,137457,825549,1,.31,"N","HAMILTON",40.4044,-91.3503,4024264,9121018
201905,137457,825549,2,1.36,"SW","HAMILTON",40.3864,-91.3688,4023184,9122128
201905,137457,825549,3,.8,"NW","WARSAW",40.3565,-91.4427,4021390,9126562
201905,137457,825549,4,6.95,"W","TIOGA",40.2252,-91.4816,4013512,9128896
201905,137457,825549,5,1.48,"ENE","AUGUSTA",40.2368,-90.9234,4014208,9055404
201905,137457,825549,6,2.71,"NNW","ST MARY",40.3884,-90.9402,4023304,9056412
201905,137462,825597,1,1.72,"NW","FREEPORT",42.3,-89.64,4218000,8938400
201905,137462,825598,1,1.47,"SSE","MORRISON",41.8,-89.96,4148000,8957600
201905,137462,825599,1,1.47,"SSE","MORRISON",41.8,-89.96,4148000,8957600
201905,137462,825600,1,5.39,"SW","ERIE",41.6,-90.16,4136000,909600
201905,137462,825602,1,.69,"S","SILVIS",41.51,-90.42,4130600,9025200
201905,137462,825607,1,1.73,"SW","NEKOMA",41.15,-90.2,419000,9012000
201905,137468,825643,1,1.26,"WNW","KEOKUK",40.41,-91.4,4024600,9124000
201905,137471,825645,1,2.1,"NE","MEDILL",40.45,-91.74,4027000,9144400
201905,137471,825646,1,.87,"SW","REVERE",40.49,-91.68,4029400,9140800
201905,137472,825650,1,3.61,"N","SUTTER",40.3319,-91.3222,4019914,9119332
201905,137472,825650,2,3.9,"NNE","SUTTER",40.3349,-91.3129,4020094,9118774
201905,137472,825651,1,.53,"E","BASCO",40.33,-91.19,4019800,9111400
201905,137472,825652,1,3.53,"N","SUTTER",40.3308,-91.3222,4019848,9119332
201905,137474,825653,1,2.3,"ESE","MANCHESTER",42.4677,-91.4081,4228062,9124486
201905,137474,825653,2,2.26,"W","DELAWARE",42.4685,-91.3942,4228110,9123652
201905,137474,825653,3,1.9,"NNE","BAILEYS FORD PARK",42.4567,-91.3911,4227402,9123466
201905,137474,825653,4,.91,"NNW","BAILEYS FORD PARK",42.4415,-91.4086,4226490,9124516
201905,137474,825653,5,1.74,"NNW","BAILEYS FORD PARK",42.4529,-91.4143,4227174,9124858
201905,137474,825654,1,1.51,"E","WILLIAMSTOWN",41.5689,-91.7208,4134134,9143248
201905,137474,825654,2,1,"NE","IOWA CITY MUNI ARPT",41.6389,-91.5347,4138334,9132082
201905,137474,825656,1,2.07,"N","AMBER",42.16,-91.18,429600,9110800
201905,137474,825657,1,1.71,"WSW","BURLINGTON",40.81,-91.11,4048600,916600
201905,137474,825658,1,5.08,"SSW","KINGSTON",40.91,-91.06,4054600,913600
201905,137474,825659,1,3.06,"W","CEDAR VLY",41.7285,-91.3094,4143710,9118564
201905,137474,825659,2,3.03,"W","CEDAR VLY",41.7287,-91.3087,4143722,9118522
201905,137477,825662,1,2.31,"SSW","PENNINGTON PT",40.3674,-90.5595,4022044,9033570
201905,137477,825662,2,3.04,"SSE","PENNINGTON PT",40.36,-90.5258,4021600,9031548
201905,137477,825665,1,1.26,"WNW","FANDON",40.38,-90.79,4022800,9047400
201905,137477,825674,1,0,"N","PEARL CITY",42.27,-89.83,4216200,8949800
201905,137477,825677,1,.86,"NW","FREEPORT",42.29,-89.63,4217400,8937800
201905,137477,825679,1,1.82,"ESE","FANDON",40.3624,-90.7368,4021744,9044208
201905,137477,825679,2,2.78,"SW","PENNINGTON PT",40.374,-90.5904,4022440,9035424
201905,137479,825680,1,3.72,"E","DOUDS",40.86,-92.01,4051600,92600
201905,137480,825681,1,1.55,"S","ELLA EWING LAKE",40.3276,-92.0221,4019656,921326
201905,137480,825681,2,2.48,"S","ELLA EWING LAKE",40.3142,-92.0175,4018852,921050
201905,137480,825681,3,.4,"S","RUTLEDGE",40.3142,-92.08,4018852,924800
201905,137480,825681,4,.04,"W","RUTLEDGE",40.3201,-92.0807,4019206,924842
201905,137480,825682,1,1.13,"SSW","GREGORY LNDG",40.2646,-91.5072,4015876,9130432
201905,137480,825682,2,4.28,"ENE","WINCHESTER",40.3394,-91.5429,4020364,9132574
201905,137480,825682,3,1.57,"ENE","WINCHESTER",40.3253,-91.591,4019518,9135460
201905,137480,825682,4,2.47,"ESE","ST PATRICK",40.2622,-91.5843,4015732,9135058
201905,137480,825683,1,.69,"S","BIBLE GROVE",40.34,-92.3,4020400,9218000
201905,137480,825684,1,1.48,"NNW","ST PATRICK",40.29,-91.64,4017400,9138400
201905,137481,825685,1,.66,"E","CARTHAGE",40.4197,-91.1175,4025182,917050
201905,137481,825685,2,1.51,"W","CARTHAGE",40.4215,-91.1587,4025290,919522
201905,137481,825685,3,1.87,"SW","CARTHAGE",40.4038,-91.1584,4024228,919504
201905,137481,825685,4,1.35,"SSE","CARTHAGE",40.4031,-91.1172,4024186,917032
201905,137481,825686,1,.29,"W","PLYMOUTH",40.2803,-90.9254,4016818,9055524
201905,137481,825686,2,.43,"E","PLYMOUTH",40.2796,-90.9118,4016776,9054708
201905,137481,825686,3,1.77,"SSW","PLYMOUTH",40.2552,-90.9283,4015312,9055698
201905,137481,825686,4,1.92,"SW","PLYMOUTH",40.2591,-90.944,4015546,9056640
201905,137481,825687,1,1.72,"WNW","INDUSTRY",40.34,-90.63,4020400,9037800
201905,137481,825687,2,2.76,"W","INDUSTRY",40.3338,-90.6522,4020028,9039132
201905,137481,825687,3,2.28,"N","DODDSVILLE",40.3127,-90.6447,4018762,9038682
201905,137481,825687,4,.49,"ENE","INDUSTRY",40.3327,-90.5915,4019962,9035490
201905,137481,825688,1,1.7,"ESE","MARSTON",41.31,-90.77,4118600,9046200
201905,137481,825689,1,1.04,"E","COYNE CENTER",41.4,-90.55,4124000,9033000
201905,137481,825690,1,.86,"SE","MOLINE",41.49,-90.51,4129400,9030600
201905,137481,825691,1,.69,"N","SUNNY HILL",41.41,-90.43,4124600,9025800
201905,137481,825693,1,3.71,"WNW","PENNINGTON PT",40.412,-90.6188,4024720,9037128
201905,137481,825694,1,.69,"N","PLYMOUTH",40.29,-90.92,4017400,9055200
201905,138246,830998,3,2.76,"S","FOSTORIA",43.21,-95.17,4312600,9510200
201905,138246,830998,4,3.74,"NE","EVERLY",43.21,-95.28,4312600,9516800
201905,138246,830999,1,1.51,"W","SPENCER",43.15,-95.18,439000,9510800
201905,138246,830999,2,1.71,"NW","DICKENS",43.15,-95.05,439000,953000
201905,138246,830999,3,2.07,"S","GILLETT GROVE",42.99,-95.03,4259400,951800
201905,138246,830999,4,2.53,"E","GREENVILLE",43.02,-95.1,431200,956000
201905,138246,830999,5,4.09,"WSW","DICKENS",43.1,-95.1,436000,956000
201905,138246,831181,1,2.53,"E","GREENVILLE",43.02,-95.1,431200,956000
201905,138246,831181,2,2.07,"S","GILLETT GROVE",42.99,-95.03,4259400,951800
201905,138246,831181,3,4.11,"SE","CORNELL",42.9098,-95.0902,4254588,955412
201905,138246,831181,4,1.95,"WSW","PETERSON",42.9099,-95.386,4254594,9523160
201905,138246,831181,5,3.06,"NW","PETERSON",42.9545,-95.388,4257270,9523280
201905,138246,831181,6,2.88,"WSW","CORNELL",42.93,-95.2,4255800,9512000
201905,138246,831187,1,3.66,"NE","SIOUX RAPIDS",42.9098,-95.0902,4254588,955412
201905,138246,831187,2,1.67,"ESE","SIOUX RAPIDS",42.87,-95.12,4252200,957200
201905,138246,831187,3,5.57,"W","LINN GROVE",42.88,-95.36,4252800,9521600
201905,138246,831187,4,7.19,"WNW","LINN GROVE",42.9099,-95.386,4254594,9523160
201905,138246,831191,1,3.61,"E","SUTHERLAND",42.96,-95.43,4257600,9525800
